"","box_office_rank","Title","Lifetime Gross","Year","links","id","imdb_link","imdb_rating"
"551",551,"Divergent",288885818,2014,"/title/tt1840309/?ref_=bo_cso_table_151","tt1840309","https://www.imdb.com/title/tt1840309",6.6
"552",552,"Coming to America",288752301,1988,"/title/tt0094898/?ref_=bo_cso_table_152","tt0094898","https://www.imdb.com/title/tt0094898",7.1
"553",553,"Wedding Crashers",288485135,2005,"/title/tt0396269/?ref_=bo_cso_table_153","tt0396269","https://www.imdb.com/title/tt0396269",7
"554",554,"Bridesmaids",288383523,2011,"/title/tt1478338/?ref_=bo_cso_table_154","tt1478338","https://www.imdb.com/title/tt1478338",6.8
"555",555,"Maze Runner: The Death Cure",288175335,2018,"/title/tt4500922/?ref_=bo_cso_table_155","tt4500922","https://www.imdb.com/title/tt4500922",6.2
"556",556,"Casper",287928194,1995,"/title/tt0112642/?ref_=bo_cso_table_156","tt0112642","https://www.imdb.com/title/tt0112642",6.1
"557",557,"American Pie 2",287553595,2001,"/title/tt0252866/?ref_=bo_cso_table_157","tt0252866","https://www.imdb.com/title/tt0252866",6.4
"558",558,"Pitch Perfect 2",287144079,2015,"/title/tt2848292/?ref_=bo_cso_table_158","tt2848292","https://www.imdb.com/title/tt2848292",6.4
"559",559,"The Green Mile",286801374,1999,"/title/tt0120689/?ref_=bo_cso_table_159","tt0120689","https://www.imdb.com/title/tt0120689",8.6
"560",560,"Oblivion",286168572,2013,"/title/tt1483013/?ref_=bo_cso_table_160","tt1483013","https://www.imdb.com/title/tt1483013",7
"561",561,"Elysium",286140700,2013,"/title/tt1535108/?ref_=bo_cso_table_161","tt1535108","https://www.imdb.com/title/tt1535108",6.6
"562",562,"Lethal Weapon 4",285444603,1998,"/title/tt0122151/?ref_=bo_cso_table_162","tt0122151","https://www.imdb.com/title/tt0122151",6.6
"563",563,"John Carter",284139100,2012,"/title/tt0401729/?ref_=bo_cso_table_163","tt0401729","https://www.imdb.com/title/tt0401729",6.6
"564",564,"Turbo",282570682,2013,"/title/tt1860353/?ref_=bo_cso_table_164","tt1860353","https://www.imdb.com/title/tt1860353",6.4
"565",565,"Paddington",282377683,2014,"/title/tt1109624/?ref_=bo_cso_table_165","tt1109624","https://www.imdb.com/title/tt1109624",7.2
"566",566,"Bridget Jones's Diary",281995610,2001,"/title/tt0243155/?ref_=bo_cso_table_166","tt0243155","https://www.imdb.com/title/tt0243155",6.7
"567",567,"Elvis",281528852,2022,"/title/tt3704428/?ref_=bo_cso_table_167","tt3704428","https://www.imdb.com/title/tt3704428",7.5
"568",568,"The Tourist",278780441,2010,"/title/tt1243957/?ref_=bo_cso_table_168","tt1243957","https://www.imdb.com/title/tt1243957",6
"569",569,"Split",278454417,2017,"/title/tt4972582/?ref_=bo_cso_table_169","tt4972582","https://www.imdb.com/title/tt4972582",7.3
"570",570,"Scary Movie",278019771,2000,"/title/tt0175142/?ref_=bo_cso_table_170","tt0175142","https://www.imdb.com/title/tt0175142",6.2
"571",571,"xXx",277448382,2002,"/title/tt0295701/?ref_=bo_cso_table_171","tt0295701","https://www.imdb.com/title/tt0295701",5.8
"572",572,"The Bourne Legacy",276144750,2012,"/title/tt1194173/?ref_=bo_cso_table_172","tt1194173","https://www.imdb.com/title/tt1194173",6.6
"573",573,"Mr. Peabody & Sherman",275698039,2014,"/title/tt0864835/?ref_=bo_cso_table_173","tt0864835","https://www.imdb.com/title/tt0864835",6.8
"574",574,"Scooby-Doo",275678613,2002,"/title/tt0267913/?ref_=bo_cso_table_174","tt0267913","https://www.imdb.com/title/tt0267913",5.2
"575",575,"Lincoln",275293450,2012,"/title/tt0443272/?ref_=bo_cso_table_175","tt0443272","https://www.imdb.com/title/tt0443272",7.3
"576",576,"Lara Croft: Tomb Raider",274703340,2001,"/title/tt0146316/?ref_=bo_cso_table_176","tt0146316","https://www.imdb.com/title/tt0146316",5.7
"577",577,"Tomb Raider",274650803,2018,"/title/tt1365519/?ref_=bo_cso_table_177","tt1365519","https://www.imdb.com/title/tt1365519",6.3
"578",578,"The Expendables",274470394,2010,"/title/tt1320253/?ref_=bo_cso_table_178","tt1320253","https://www.imdb.com/title/tt1320253",6.4
"579",579,"Cloudy with a Chance of Meatballs 2",274325949,2013,"/title/tt1985966/?ref_=bo_cso_table_179","tt1985966","https://www.imdb.com/title/tt1985966",6.3
"580",580,"The Nutty Professor",273961019,1996,"/title/tt0117218/?ref_=bo_cso_table_180","tt0117218","https://www.imdb.com/title/tt0117218",5.7
"581",581,"Jerry Maguire",273552592,1996,"/title/tt0116695/?ref_=bo_cso_table_181","tt0116695","https://www.imdb.com/title/tt0116695",7.3
"582",582,"Bad Boys II",273339556,2003,"/title/tt0172156/?ref_=bo_cso_table_182","tt0172156","https://www.imdb.com/title/tt0172156",6.6
"583",583,"Lilo & Stitch",273144151,2002,"/title/tt0275847/?ref_=bo_cso_table_183","tt0275847","https://www.imdb.com/title/tt0275847",7.3
"584",584,"The Silence of the Lambs",272742922,1991,"/title/tt0102926/?ref_=bo_cso_table_184","tt0102926","https://www.imdb.com/title/tt0102926",8.6
"585",585,"Grown Ups",271457301,2010,"/title/tt1375670/?ref_=bo_cso_table_185","tt1375670","https://www.imdb.com/title/tt1375670",5.9
"586",586,"Neighbors",270665134,2014,"/title/tt2004420/?ref_=bo_cso_table_186","tt2004420","https://www.imdb.com/title/tt2004420",6.3
"587",587,"The Firm",270248367,1993,"/title/tt0106918/?ref_=bo_cso_table_187","tt0106918","https://www.imdb.com/title/tt0106918",6.8
"588",588,"We're the Millers",269994119,2012,"/title/tt1723121/?ref_=bo_cso_table_188","tt1723121","https://www.imdb.com/title/tt1723121",7
"589",589,"Gran Torino",269958228,2008,"/title/tt1205489/?ref_=bo_cso_table_189","tt1205489","https://www.imdb.com/title/tt1205489",8.1
"590",590,"10,000 BC",269784201,2008,"/title/tt0443649/?ref_=bo_cso_table_190","tt0443649","https://www.imdb.com/title/tt0443649",5.1
"591",591,"American Gangster",269755430,2007,"/title/tt0765429/?ref_=bo_cso_table_191","tt0765429","https://www.imdb.com/title/tt0765429",7.8
"592",592,"Epic",268426634,2013,"/title/tt0848537/?ref_=bo_cso_table_192","tt0848537","https://www.imdb.com/title/tt0848537",6.6
"593",593,"Exodus: Gods and Kings",268175631,2014,"/title/tt1528100/?ref_=bo_cso_table_193","tt1528100","https://www.imdb.com/title/tt1528100",6
"594",594,"Bambi",267447150,1942,"/title/tt0034492/?ref_=bo_cso_table_194","tt0034492","https://www.imdb.com/title/tt0034492",7.3
"595",595,"The Princess and the Frog",267045765,2009,"/title/tt0780521/?ref_=bo_cso_table_195","tt0780521","https://www.imdb.com/title/tt0780521",7.1
"596",596,"Batman Returns",266915287,1992,"/title/tt0103776/?ref_=bo_cso_table_196","tt0103776","https://www.imdb.com/title/tt0103776",7.1
"597",597,"Indecent Proposal",266614059,1993,"/title/tt0107211/?ref_=bo_cso_table_197","tt0107211","https://www.imdb.com/title/tt0107211",6
"598",598,"Something's Gotta Give",265328738,2003,"/title/tt0337741/?ref_=bo_cso_table_198","tt0337741","https://www.imdb.com/title/tt0337741",6.7
"599",599,"Bridget Jones: The Edge of Reason",265126918,2004,"/title/tt0317198/?ref_=bo_cso_table_199","tt0317198","https://www.imdb.com/title/tt0317198",6
"600",600,"The Incredible Hulk",264770996,2008,"/title/tt0800080/?ref_=bo_cso_table_200","tt0800080","https://www.imdb.com/title/tt0800080",6.6
"601",601,"Waterworld",264218220,1995,"/title/tt0114898/?ref_=bo_cso_table_1","tt0114898","https://www.imdb.com/title/tt0114898",6.2
"602",602,"The Truman Show",264118201,1998,"/title/tt0120382/?ref_=bo_cso_table_2","tt0120382","https://www.imdb.com/title/tt0120382",8.2
"603",603,"Charlie's Angels",264105545,2000,"/title/tt0160127/?ref_=bo_cso_table_3","tt0160127","https://www.imdb.com/title/tt0160127",5.6
"604",604,"The Fifth Element",263920180,1997,"/title/tt0119116/?ref_=bo_cso_table_4","tt0119116","https://www.imdb.com/title/tt0119116",7.6
"605",605,"Parasite",262856248,2019,"/title/tt6751668/?ref_=bo_cso_table_5","tt6751668","https://www.imdb.com/title/tt6751668",8.5
"606",606,"Jumanji",262821940,1995,"/title/tt0113497/?ref_=bo_cso_table_6","tt0113497","https://www.imdb.com/title/tt0113497",7
"607",607,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",262552893,2006,"/title/tt0443453/?ref_=bo_cso_table_7","tt0443453","https://www.imdb.com/title/tt0443453",7.3
"608",608,"Robots",262511490,2005,"/title/tt0358082/?ref_=bo_cso_table_8","tt0358082","https://www.imdb.com/title/tt0358082",6.4
"609",609,"Knight and Day",261989769,2008,"/title/tt1013743/?ref_=bo_cso_table_9","tt1013743","https://www.imdb.com/title/tt1013743",6.3
"610",610,"Total Recall",261317921,1990,"/title/tt0100802/?ref_=bo_cso_table_10","tt0100802","https://www.imdb.com/title/tt0100802",7.5
"611",611,"This Is It",261183588,2009,"/title/tt1477715/?ref_=bo_cso_table_11","tt1477715","https://www.imdb.com/title/tt1477715",7.2
"612",612,"Terminator: Dark Fate",261119292,2019,"/title/tt6450804/?ref_=bo_cso_table_12","tt6450804","https://www.imdb.com/title/tt6450804",6.2
"613",613,"The Lone Ranger",260502115,2013,"/title/tt1210819/?ref_=bo_cso_table_13","tt1210819","https://www.imdb.com/title/tt1210819",6.4
"614",614,"Super 8",260095986,2011,"/title/tt1650062/?ref_=bo_cso_table_14","tt1650062","https://www.imdb.com/title/tt1650062",7
"615",615,"Mojin: The Lost Legend",259368448,2015,"/title/tt4276752/?ref_=bo_cso_table_15","tt4276752","https://www.imdb.com/title/tt4276752",5.9
"616",616,"Blade Runner 2049",259352064,2017,"/title/tt1856101/?ref_=bo_cso_table_16","tt1856101","https://www.imdb.com/title/tt1856101",8
"617",617,"Charlie's Angels: Full Throttle",259175788,2003,"/title/tt0305357/?ref_=bo_cso_table_17","tt0305357","https://www.imdb.com/title/tt0305357",4.9
"618",618,"Rush Hour 3",258097122,2007,"/title/tt0293564/?ref_=bo_cso_table_18","tt0293564","https://www.imdb.com/title/tt0293564",6.2
"619",619,"The Full Monty",257938649,1997,"/title/tt0119164/?ref_=bo_cso_table_19","tt0119164","https://www.imdb.com/title/tt0119164",7.2
"620",620,"Kung Fu Yoga",257753889,2017,"/title/tt4217392/?ref_=bo_cso_table_20","tt4217392","https://www.imdb.com/title/tt4217392",5.1
"621",621,"Annabelle",257589721,2014,"/title/tt3322940/?ref_=bo_cso_table_21","tt3322940","https://www.imdb.com/title/tt3322940",5.4
"622",622,"Encanto",256786742,2021,"/title/tt2953050/?ref_=bo_cso_table_22","tt2953050","https://www.imdb.com/title/tt2953050",7.2
"623",623,"The Village",256697520,2003,"/title/tt0368447/?ref_=bo_cso_table_23","tt0368447","https://www.imdb.com/title/tt0368447",6.6
"624",624,"Lost in Hong Kong",256283912,2015,"/title/tt4242158/?ref_=bo_cso_table_24","tt4242158","https://www.imdb.com/title/tt4242158",5.4
"625",625,"Erin Brockovich",256271286,2000,"/title/tt0195685/?ref_=bo_cso_table_25","tt0195685","https://www.imdb.com/title/tt0195685",7.4
"626",626,"Pegasus",255863112,2019,"/title/tt9597190/?ref_=bo_cso_table_26","tt9597190","https://www.imdb.com/title/tt9597190",6.3
"627",627,"Get Out",255745157,2016,"/title/tt5052448/?ref_=bo_cso_table_27","tt5052448","https://www.imdb.com/title/tt5052448",7.7
"628",628,"Marley & Me",255743093,2008,"/title/tt0822832/?ref_=bo_cso_table_28","tt0822832","https://www.imdb.com/title/tt0822832",7
"629",629,"Halloween",255614941,2018,"/title/tt1502407/?ref_=bo_cso_table_29","tt1502407","https://www.imdb.com/title/tt1502407",6.5
"630",630,"Us",255228914,2019,"/title/tt6857112/?ref_=bo_cso_table_30","tt6857112","https://www.imdb.com/title/tt6857112",6.8
"631",631,"Cliffhanger",255000211,1993,"/title/tt0106582/?ref_=bo_cso_table_31","tt0106582","https://www.imdb.com/title/tt0106582",6.5
"632",632,"Baahubali 2: The Conclusion",254158390,2017,"/title/tt4849438/?ref_=bo_cso_table_32","tt4849438","https://www.imdb.com/title/tt4849438",8.2
"633",633,"Babe",254134910,1995,"/title/tt0112431/?ref_=bo_cso_table_33","tt0112431","https://www.imdb.com/title/tt0112431",6.9
"634",634,"Men in Black: International",253890701,2019,"/title/tt2283336/?ref_=bo_cso_table_34","tt2283336","https://www.imdb.com/title/tt2283336",5.6
"635",635,"Wild Hogs",253625427,2007,"/title/tt0486946/?ref_=bo_cso_table_35","tt0486946","https://www.imdb.com/title/tt0486946",5.8
"636",636,"High School Musical 3: Senior Year",252909177,2008,"/title/tt0962726/?ref_=bo_cso_table_36","tt0962726","https://www.imdb.com/title/tt0962726",4.9
"637",637,"Hercules",252712101,1997,"/title/tt0119282/?ref_=bo_cso_table_37","tt0119282","https://www.imdb.com/title/tt0119282",7.3
"638",638,"X-Men: Dark Phoenix",252442974,2019,"/title/tt6565702/?ref_=bo_cso_table_38","tt6565702","https://www.imdb.com/title/tt6565702",5.7
"639",639,"True Grit",252276927,2010,"/title/tt1403865/?ref_=bo_cso_table_39","tt1403865","https://www.imdb.com/title/tt1403865",7.6
"640",640,"Dolittle",251410631,2020,"/title/tt6673612/?ref_=bo_cso_table_40","tt6673612","https://www.imdb.com/title/tt6673612",5.6
"641",641,"Bean",251212670,1997,"/title/tt0118689/?ref_=bo_cso_table_41","tt0118689","https://www.imdb.com/title/tt0118689",6.5
"642",642,"American Hustle",251171807,2013,"/title/tt1800241/?ref_=bo_cso_table_42","tt1800241","https://www.imdb.com/title/tt1800241",7.2
"643",643,"Enemy of the State",250849789,1998,"/title/tt0120660/?ref_=bo_cso_table_43","tt0120660","https://www.imdb.com/title/tt0120660",7.3
"644",644,"You've Got Mail",250821495,1998,"/title/tt0128853/?ref_=bo_cso_table_44","tt0128853","https://www.imdb.com/title/tt0128853",6.7
"645",645,"Eragon",250425512,2006,"/title/tt0449010/?ref_=bo_cso_table_45","tt0449010","https://www.imdb.com/title/tt0449010",5.1
"646",646,"Brother Bear",250397798,2003,"/title/tt0328880/?ref_=bo_cso_table_46","tt0328880","https://www.imdb.com/title/tt0328880",6.8
"647",647,"The Godfather",250341816,1972,"/title/tt0068646/?ref_=bo_cso_table_47","tt0068646","https://www.imdb.com/title/tt0068646",9.2
"648",648,"The Mask of Zorro",250288523,1998,"/title/tt0120746/?ref_=bo_cso_table_48","tt0120746","https://www.imdb.com/title/tt0120746",6.8
"649",649,"The Ring",249348933,2002,"/title/tt0298130/?ref_=bo_cso_table_49","tt0298130","https://www.imdb.com/title/tt0298130",7.1
"650",650,"The Blair Witch Project",248639099,1999,"/title/tt0185937/?ref_=bo_cso_table_50","tt0185937","https://www.imdb.com/title/tt0185937",6.5
"651",651,"Unbreakable",248118121,2000,"/title/tt0217869/?ref_=bo_cso_table_51","tt0217869","https://www.imdb.com/title/tt0217869",7.3
"652",652,"Journey to the West: The Demons Strike Back",247585244,2017,"/title/tt5273624/?ref_=bo_cso_table_52","tt5273624","https://www.imdb.com/title/tt5273624",5.4
"653",653,"Dumb and Dumber",247290327,1994,"/title/tt0109686/?ref_=bo_cso_table_53","tt0109686","https://www.imdb.com/title/tt0109686",7.3
"654",654,"Glass",246999039,2019,"/title/tt6823368/?ref_=bo_cso_table_54","tt6823368","https://www.imdb.com/title/tt6823368",6.6
"655",655,"Grown Ups 2",246984278,2013,"/title/tt2191701/?ref_=bo_cso_table_55","tt2191701","https://www.imdb.com/title/tt2191701",5.3
"656",656,"The Peanuts Movie",246233113,2015,"/title/tt2452042/?ref_=bo_cso_table_56","tt2452042","https://www.imdb.com/title/tt2452042",7
"657",657,"Rango",245724603,2011,"/title/tt1192628/?ref_=bo_cso_table_57","tt1192628","https://www.imdb.com/title/tt1192628",7.2
"658",658,"The Bad Guys",245713440,2022,"/title/tt8115900/?ref_=bo_cso_table_58","tt8115900","https://www.imdb.com/title/tt8115900",6.8
"659",659,"Four Weddings and a Funeral",245700832,1994,"/title/tt0109831/?ref_=bo_cso_table_59","tt0109831","https://www.imdb.com/title/tt0109831",7.1
"660",660,"Face/Off",245676146,1997,"/title/tt0119094/?ref_=bo_cso_table_60","tt0119094","https://www.imdb.com/title/tt0119094",7.3
"661",661,"Teenage Mutant Ninja Turtles: Out of the Shadows",245623848,2016,"/title/tt3949660/?ref_=bo_cso_table_61","tt3949660","https://www.imdb.com/title/tt3949660",5.9
"662",662,"Dark Shadows",245527149,2012,"/title/tt1077368/?ref_=bo_cso_table_62","tt1077368","https://www.imdb.com/title/tt1077368",6.2
"663",663,"Hulk",245285165,2003,"/title/tt0286716/?ref_=bo_cso_table_63","tt0286716","https://www.imdb.com/title/tt0286716",5.6
"664",664,"Love Actually",245203167,2003,"/title/tt0314331/?ref_=bo_cso_table_64","tt0314331","https://www.imdb.com/title/tt0314331",7.6
"665",665,"The Bravest",245179562,2019,"/title/tt10218674/?ref_=bo_cso_table_65","tt10218674","https://www.imdb.com/title/tt10218674",5.7
"666",666,"Welcome to the Sticks",245144417,2008,"/title/tt1064932/?ref_=bo_cso_table_66","tt1064932","https://www.imdb.com/title/tt1064932",7.1
"667",667,"Back to the Future Part III",245077583,1990,"/title/tt0099088/?ref_=bo_cso_table_67","tt0099088","https://www.imdb.com/title/tt0099088",7.4
"668",668,"Pixels",244874809,2015,"/title/tt2120120/?ref_=bo_cso_table_68","tt2120120","https://www.imdb.com/title/tt2120120",5.6
"669",669,"Hercules",244819862,2014,"/title/tt1267297/?ref_=bo_cso_table_69","tt1267297","https://www.imdb.com/title/tt1267297",6
"670",670,"Rush Hour",244721064,1998,"/title/tt0120812/?ref_=bo_cso_table_70","tt0120812","https://www.imdb.com/title/tt0120812",7
"671",671,"Journey to the Center of the Earth",244232688,2008,"/title/tt0373051/?ref_=bo_cso_table_71","tt0373051","https://www.imdb.com/title/tt0373051",5.8
"672",672,"After Earth",243611982,2013,"/title/tt1815862/?ref_=bo_cso_table_72","tt1815862","https://www.imdb.com/title/tt1815862",4.8
"673",673,"A Few Good Men",243240178,1992,"/title/tt0104257/?ref_=bo_cso_table_73","tt0104257","https://www.imdb.com/title/tt0104257",7.7
"674",674,"Cloudy with a Chance of Meatballs",243006126,2009,"/title/tt0844471/?ref_=bo_cso_table_74","tt0844471","https://www.imdb.com/title/tt0844471",6.9
"675",675,"8 Mile",242875078,2002,"/title/tt0298203/?ref_=bo_cso_table_75","tt0298203","https://www.imdb.com/title/tt0298203",7.1
"676",676,"Daddy's Home",242786137,2015,"/title/tt1528854/?ref_=bo_cso_table_76","tt1528854","https://www.imdb.com/title/tt1528854",6.1
"677",677,"RoboCop",242688965,2014,"/title/tt1234721/?ref_=bo_cso_table_77","tt1234721","https://www.imdb.com/title/tt1234721",6.2
"678",678,"Eraser",242295562,1996,"/title/tt0116213/?ref_=bo_cso_table_78","tt0116213","https://www.imdb.com/title/tt0116213",6.2
"679",679,"Alien: Covenant",240891763,2017,"/title/tt2316204/?ref_=bo_cso_table_79","tt2316204","https://www.imdb.com/title/tt2316204",6.4
"680",680,"Sully",240797623,2016,"/title/tt3263904/?ref_=bo_cso_table_80","tt3263904","https://www.imdb.com/title/tt3263904",7.4
"681",681,"Assassin's Creed",240697856,2016,"/title/tt2094766/?ref_=bo_cso_table_81","tt2094766","https://www.imdb.com/title/tt2094766",5.6
"682",682,"Click",240685326,2006,"/title/tt0389860/?ref_=bo_cso_table_82","tt0389860","https://www.imdb.com/title/tt0389860",6.4
"683",683,"Legend of Deification",240663149,2020,"/title/tt11177804/?ref_=bo_cso_table_83","tt11177804","https://www.imdb.com/title/tt11177804",6.5
"684",684,"Resident Evil: Retribution",240159255,2012,"/title/tt1855325/?ref_=bo_cso_table_84","tt1855325","https://www.imdb.com/title/tt1855325",5.3
"685",685,"Die Hard 2",240031274,1990,"/title/tt0099423/?ref_=bo_cso_table_85","tt0099423","https://www.imdb.com/title/tt0099423",7.1
"686",686,"Crocodile Dundee II",239606210,1988,"/title/tt0092493/?ref_=bo_cso_table_86","tt0092493","https://www.imdb.com/title/tt0092493",5.7
"687",687,"Planes",239258712,2013,"/title/tt1691917/?ref_=bo_cso_table_87","tt1691917","https://www.imdb.com/title/tt1691917",5.7
"688",688,"Crazy Rich Asians",238843729,2018,"/title/tt3104988/?ref_=bo_cso_table_88","tt3104988","https://www.imdb.com/title/tt3104988",6.9
"689",689,"Batman & Robin",238235719,1997,"/title/tt0118688/?ref_=bo_cso_table_89","tt0118688","https://www.imdb.com/title/tt0118688",3.7
"690",690,"Gulliver's Travels",237382724,2010,"/title/tt1320261/?ref_=bo_cso_table_90","tt1320261","https://www.imdb.com/title/tt1320261",4.9
"691",691,"Gone in 60 Seconds",237202299,2000,"/title/tt0187078/?ref_=bo_cso_table_91","tt0187078","https://www.imdb.com/title/tt0187078",6.5
"692",692,"Saturday Night Fever",237113184,1977,"/title/tt0076666/?ref_=bo_cso_table_92","tt0076666","https://www.imdb.com/title/tt0076666",6.8
"693",693,"Silver Linings Playbook",236412453,2012,"/title/tt1045658/?ref_=bo_cso_table_93","tt1045658","https://www.imdb.com/title/tt1045658",7.7
"694",694,"2 Fast 2 Furious",236350661,2003,"/title/tt0322259/?ref_=bo_cso_table_94","tt0322259","https://www.imdb.com/title/tt0322259",5.9
"695",695,"Howl's Moving Castle",236323601,2004,"/title/tt0347149/?ref_=bo_cso_table_95","tt0347149","https://www.imdb.com/title/tt0347149",8.2
"696",696,"Hidden Figures",235956898,2016,"/title/tt4846340/?ref_=bo_cso_table_96","tt4846340","https://www.imdb.com/title/tt4846340",7.8
"697",697,"A.I. Artificial Intelligence",235926552,2001,"/title/tt0212720/?ref_=bo_cso_table_97","tt0212720","https://www.imdb.com/title/tt0212720",7.2
"698",698,"Dead Poets Society",235860116,1989,"/title/tt0097165/?ref_=bo_cso_table_98","tt0097165","https://www.imdb.com/title/tt0097165",8.1
"699",699,"Spy",235666219,2015,"/title/tt3079380/?ref_=bo_cso_table_99","tt3079380","https://www.imdb.com/title/tt3079380",7
"700",700,"American Pie",235483004,1999,"/title/tt0163651/?ref_=bo_cso_table_100","tt0163651","https://www.imdb.com/title/tt0163651",7
"701",701,"American Reunion",234989584,2012,"/title/tt1605630/?ref_=bo_cso_table_101","tt1605630","https://www.imdb.com/title/tt1605630",6.7
"702",702,"Big Daddy",234801895,1999,"/title/tt0142342/?ref_=bo_cso_table_102","tt0142342","https://www.imdb.com/title/tt0142342",6.4
"703",703,"Alvin and the Chipmunks: The Road Chip",234798636,2015,"/title/tt2974918/?ref_=bo_cso_table_103","tt2974918","https://www.imdb.com/title/tt2974918",4.9
"704",704,"The Imitation Game",233555708,2014,"/title/tt2084970/?ref_=bo_cso_table_104","tt2084970","https://www.imdb.com/title/tt2084970",8
"705",705,"Cruella",233503234,2021,"/title/tt3228774/?ref_=bo_cso_table_105","tt3228774","https://www.imdb.com/title/tt3228774",7.3
"706",706,"The Day the Earth Stood Still",233093859,2008,"/title/tt0970416/?ref_=bo_cso_table_106","tt0970416","https://www.imdb.com/title/tt0970416",5.5
"707",707,"American Wedding",232722935,2003,"/title/tt0328828/?ref_=bo_cso_table_107","tt0328828","https://www.imdb.com/title/tt0328828",6.3
"708",708,"The Girl with the Dragon Tattoo",232617430,2011,"/title/tt1568346/?ref_=bo_cso_table_108","tt1568346","https://www.imdb.com/title/tt1568346",7.8
"709",709,"Juno",232372681,2007,"/title/tt0467406/?ref_=bo_cso_table_109","tt0467406","https://www.imdb.com/title/tt0467406",7.5
"710",710,"Argo",232325503,2012,"/title/tt1024648/?ref_=bo_cso_table_110","tt1024648","https://www.imdb.com/title/tt1024648",7.7
"711",711,"Mr. Bean's Holiday",232225908,2007,"/title/tt0453451/?ref_=bo_cso_table_111","tt0453451","https://www.imdb.com/title/tt0453451",6.4
"712",712,"The English Patient",231976425,1996,"/title/tt0116209/?ref_=bo_cso_table_112","tt0116209","https://www.imdb.com/title/tt0116209",7.4
"713",713,"Sister Act",231605150,1992,"/title/tt0105417/?ref_=bo_cso_table_113","tt0105417","https://www.imdb.com/title/tt0105417",6.5
"714",714,"Annabelle Comes Home",231252591,2019,"/title/tt8350360/?ref_=bo_cso_table_114","tt8350360","https://www.imdb.com/title/tt8350360",5.9
"715",715,"Constantine",230884728,2005,"/title/tt0360486/?ref_=bo_cso_table_115","tt0360486","https://www.imdb.com/title/tt0360486",7
"716",716,"Get Smart",230685453,2008,"/title/tt0425061/?ref_=bo_cso_table_116","tt0425061","https://www.imdb.com/title/tt0425061",6.5
"717",717,"Space Jam",230594962,1996,"/title/tt0117705/?ref_=bo_cso_table_117","tt0117705","https://www.imdb.com/title/tt0117705",6.5
"718",718,"Life Is Beautiful",230098753,1998,"/title/tt0118799/?ref_=bo_cso_table_118","tt0118799","https://www.imdb.com/title/tt0118799",8.6
"719",719,"The Heat",229930771,1996,"/title/tt2404463/?ref_=bo_cso_table_119","tt2404463","https://www.imdb.com/title/tt2404463",6.6
"720",720,"Ghostbusters",229147509,2016,"/title/tt1289401/?ref_=bo_cso_table_120","tt1289401","https://www.imdb.com/title/tt1289401",6.9
"721",721,"Ghost Rider",228738393,2007,"/title/tt0259324/?ref_=bo_cso_table_121","tt0259324","https://www.imdb.com/title/tt0259324",5.2
"722",722,"Goodbye Mr. Loser",228122928,2015,"/title/tt5061814/?ref_=bo_cso_table_122","tt5061814","https://www.imdb.com/title/tt5061814",6.7
"723",723,"Paddington 2",227994792,2017,"/title/tt4468740/?ref_=bo_cso_table_123","tt4468740","https://www.imdb.com/title/tt4468740",7.8
"724",724,"Sleepless in Seattle",227927165,1993,"/title/tt0108160/?ref_=bo_cso_table_124","tt0108160","https://www.imdb.com/title/tt0108160",6.8
"725",725,"Lethal Weapon 2",227853986,1989,"/title/tt0097733/?ref_=bo_cso_table_125","tt0097733","https://www.imdb.com/title/tt0097733",7.2
"726",726,"The Green Hornet",227817248,2011,"/title/tt0990407/?ref_=bo_cso_table_126","tt0990407","https://www.imdb.com/title/tt0990407",5.8
"727",727,"Out of Africa",227514205,1985,"/title/tt0089755/?ref_=bo_cso_table_127","tt0089755","https://www.imdb.com/title/tt0089755",7.1
"728",728,"Youth",227091290,2017,"/title/tt6654316/?ref_=bo_cso_table_128","tt6654316","https://www.imdb.com/title/tt6654316",7
"729",729,"Baby Driver",226945087,2017,"/title/tt3890160/?ref_=bo_cso_table_129","tt3890160","https://www.imdb.com/title/tt3890160",7.6
"730",730,"Immortals",226904017,2011,"/title/tt1253864/?ref_=bo_cso_table_130","tt1253864","https://www.imdb.com/title/tt1253864",6
"731",731,"Taken",226837760,2008,"/title/tt0936501/?ref_=bo_cso_table_131","tt0936501","https://www.imdb.com/title/tt0936501",7.8
"732",732,"Percy Jackson & the Olympians: The Lightning Thief",226497209,2010,"/title/tt0814255/?ref_=bo_cso_table_132","tt0814255","https://www.imdb.com/title/tt0814255",5.8
"733",733,"Hansel & Gretel: Witch Hunters",226349749,2013,"/title/tt1428538/?ref_=bo_cso_table_133","tt1428538","https://www.imdb.com/title/tt1428538",6.1
"734",734,"Lightyear",226208248,2022,"/title/tt10298810/?ref_=bo_cso_table_134","tt10298810","https://www.imdb.com/title/tt10298810",5.9
"735",735,"Valerian and the City of a Thousand Planets",225973340,2017,"/title/tt2239822/?ref_=bo_cso_table_135","tt2239822","https://www.imdb.com/title/tt2239822",6.4
"736",736,"Good Will Hunting",225933435,1997,"/title/tt0119217/?ref_=bo_cso_table_136","tt0119217","https://www.imdb.com/title/tt0119217",8.3
"737",737,"Better Days",225918798,2019,"/title/tt9586294/?ref_=bo_cso_table_137","tt9586294","https://www.imdb.com/title/tt9586294",7.5
